dsm_code,brand,sports,productnature,structurationvalues,category_id
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a44d49b0-c2fb-4d8c-a32e-4267897351c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a4d39eaf-60a7-438c-803a-61cf5296f3c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a23b66ca-a27c-47b2-9cd8-ef21b7b685e4
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",514612bf-0b54-4f8f-a9c5-172f9d014f52
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",091a8fa3-553f-429a-b461-9919131de979
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",c84f15c0-312d-44d8-980a-a90e8782871b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",c86249b1-a8be-465c-b10f-ab028b6138f4
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",5f7f92f8-8913-4bc9-aa2b-c4f8298b180e
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",46c95f94-f31c-4e01-8437-de6734acea47
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",25a0cf11-2c64-470e-a7f9-8f3338be28c5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3e3087e5-40a0-48c7-a30d-6504eca6bf5b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",46c95f94-f31c-4e01-8437-de6734acea47
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",d9c54042-2af0-4832-958e-0ae5c28b465d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",684ed33c-1ffe-404b-878d-2e310169f2f5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a44d49b0-c2fb-4d8c-a32e-4267897351c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",f5886c7d-d4b0-4f79-9622-0450bb358aa5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",26204057-f21e-4308-a762-7f9bef66761d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",85086afc-7165-4425-bd55-550749300772
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",b3df484b-3b25-4ac2-a27b-67a2ddf68981
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",5e643aa9-96a8-42b7-a837-ece7d9b6e0ec
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",217753d1-dd1e-48c9-943d-e1045c29d2c0
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a4d39eaf-60a7-438c-803a-61cf5296f3c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",24518dd2-da26-4816-80f1-00860d971973
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",95a308f0-23f5-4f7f-9d82-c59c59d21cbc
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",579d0802-647f-47c8-8cdb-cf988034aac3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a4d39eaf-60a7-438c-803a-61cf5296f3c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",85086afc-7165-4425-bd55-550749300772
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",514612bf-0b54-4f8f-a9c5-172f9d014f52
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",bde501f8-6635-43cb-8213-e6cc2fe94e55
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",1a7f5d6c-0d98-41b1-bff9-a4d02ac558bf
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",91217cf8-3eb2-4295-8014-33d2fa96914a
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",0403461e-5ae2-4c78-9d7a-bdfb69d17fc6
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",24518dd2-da26-4816-80f1-00860d971973
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",71aa2b3e-8385-4d23-896a-ec087f6ad740
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",c84f15c0-312d-44d8-980a-a90e8782871b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",191cc864-12ff-4e7b-9943-86ca047e5c1e
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",72b98a5d-6ecc-4558-b2e5-a7f3f515289f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a4d39eaf-60a7-438c-803a-61cf5296f3c3
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",f4a34342-9f08-440c-af1d-84f2e765b186
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",c84f15c0-312d-44d8-980a-a90e8782871b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",2b582925-10a9-43bb-a6c4-47353af86a54
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",af649bc6-f096-443b-8842-f1673e243faf
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",7c85c15f-24e1-4988-b853-2b1adb64542d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",f5886c7d-d4b0-4f79-9622-0450bb358aa5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",3af6f4aa-8077-49db-8175-86a34f269b91
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",2eed8411-2112-493f-ae8c-319cb140b4db
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",46c95f94-f31c-4e01-8437-de6734acea47
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",30b61ced-1ab9-4088-8b8c-987385e84217
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",26204057-f21e-4308-a762-7f9bef66761d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",5cb85d4b-1fe1-44ec-99d8-6dc0d88999d9
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",752f7c89-a61d-4e1c-852b-b91912cc5a5b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",a8047d6e-7f19-4e3d-845c-e98ebdcd5961
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",50263abf-1ff6-4b67-879b-be5aac18e26e
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",8e98a56c-80cb-4608-8c08-a3d268df92f5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",64b3054e-980b-4a3d-b2e0-135f9fdbe249
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",4b563d4c-b486-4347-a0af-9c080a88c3cf
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",752f7c89-a61d-4e1c-852b-b91912cc5a5b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",2e7e580d-3e64-4de1-a214-9db318315d9b
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",85086afc-7165-4425-bd55-550749300772
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",fa1237f1-57fe-4d4a-9194-2f1b6f137620
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",5cb73d6e-3c09-4b64-a468-09a3cdd2e48d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",672c0351-a356-4bfa-9930-e0b24cf6589d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",f5886c7d-d4b0-4f79-9622-0450bb358aa5
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6b08c95e-b426-402c-b9a6-b8b56dfe0948
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",28384464-f338-4cac-84bc-19707f01545d
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e2ef075e-25b3-4fc4-94c4-a1b786d37473
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",52b3103d-d03c-45a9-ad66-fb82afe0c0b1
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",320e8ba0-d64b-4952-ba9e-704e3952fb27
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",6a23ab18-0715-4882-ad13-69711c1cec9f
142610,"""834""","[""171""]","""25021""","[""1"", ""486"", ""3"", ""4"", ""5"", ""54""]",e265483e-0ce9-473b-8a85-19d863161fd1
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],9b2d421e-c9e0-4427-aa01-d16094007cff
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],146d55d1-b849-419e-a417-0382f4b8f9f6
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],d08b62aa-40e6-4f3b-b2c0-64620437c401
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],927510f9-80d0-4faa-bdfe-b47b2eb386f4
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],a8b38046-2bcb-4d8a-a289-efee71b06b0c
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],5640ae32-689c-477a-98a0-0cd8e66366e9
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],69045c61-241a-4e74-b111-00f8a541287e
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],95d57536-8355-4b0a-9a41-4fe40c81322c
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],c89545eb-55a0-4b5a-b9f6-18c48ad13d49
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],9b2d421e-c9e0-4427-aa01-d16094007cff
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],a6e5b9ac-dc95-4009-b553-142a6480d721
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],ef482c39-7ac4-462b-b664-00b3bc82a70e
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],f6533a99-83c9-41d3-b5bb-ca445e1d65bb
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],ccb1ba46-6339-4b02-8d02-0e9847807c71
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],f6533a99-83c9-41d3-b5bb-ca445e1d65bb
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],78e62cc7-afbd-4b6f-a511-22bf8442c71c
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],48667ddf-cf2c-4ca1-a986-153d3aee4672
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],1762e20e-a990-4f17-b525-6a575439d45b
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],04160bda-2fff-421d-9afd-3210c42770c8
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],a44d49b0-c2fb-4d8c-a32e-4267897351c3
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],df0a7a07-d1db-41f2-af42-ef1049e16055
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],e6c3f98b-16d6-4dd2-a0b0-bdf36ff12a3e
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],dae3e3ab-7511-4632-a1c6-ed6f29b9321f
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],3011cc82-2355-4de9-bbeb-062eccf3e9b4
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],146d55d1-b849-419e-a417-0382f4b8f9f6
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],d08b62aa-40e6-4f3b-b2c0-64620437c401
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],718c597a-cb8e-41a0-aa03-9e2cb058b45e
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],2898757d-0df0-4f98-983c-e96e1b8554a0
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],26c045e5-ec6a-4c2d-b600-cb9b44aaa7ce
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],ccf714f6-554d-487a-a1b9-0d6f8c3586c9
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],26b877a9-ff97-4a4c-b176-21f891a44f7b
121754,"""484""","[""78"", ""266"", ""261""]","""25015""",[],ce673b3b-4c79-4477-8d39-62cc4b0fff02
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",378880e6-74fa-455b-8059-4dff231ce09d
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",4b352e8d-d512-4b67-8c83-1173c73b6648
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",87893f0b-00ca-4477-a639-27474c405083
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",06b6b0bd-5e8d-4033-a4d3-c9c6efc7a8a9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",674f7ed2-fe36-4490-a21f-6f134cc0ee60
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2cc4be75-15f9-4aa6-8ae8-2ed94730e5be
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",7a8b4b5b-2ed9-4d5c-83a8-8b38a73a28b2
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",0e0ed171-451e-45b8-b1e0-0cca12589737
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",57d0cabe-d2c2-495d-b505-8f1aea36ff39
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",3bd25bae-8efa-46df-99d5-aca40987c956
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",b3df484b-3b25-4ac2-a27b-67a2ddf68981
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",762ea9fe-9275-4c1c-8ce7-eb1c93191351
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",db985777-6523-40bd-97c9-41aaeca814a0
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",e879bdfc-c2b5-4e7a-8f3b-442934b53eff
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a3472fe9-deb7-4da1-ae8b-6b50ba3d32d4
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",fbdf28b0-8f55-49a6-a41a-49c82192e0f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",3af2cef6-e232-4a38-bfe6-18a1339f68a9
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",3d998dcd-2226-4b04-9c97-b39f7b6fe997
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",2f83aaa2-52c4-4df8-948d-82c681f7d218
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",5688e9e5-4963-40f8-9bb6-0448ef07b245
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",6a4296db-0931-42a0-93a1-774b1c7a5f93
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",82898593-eea5-4032-8506-352a63bef889
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",7c66ea2c-caaa-44a7-ba83-86403a9124a7
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",a9cb2c55-9caf-48ac-a62f-4a26bff3871e
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",affc346d-bc56-4228-8c65-9a86f0ecc1f6
308281,"""1592""","[""331""]","""25053""","[""56"", ""4681"", ""39"", ""4662"", ""3343"", ""3160"", ""682"", ""5618"", ""2503"", ""6"", ""12685"", ""13840"", ""529"", ""6407"", ""12115"", ""53"", ""11832"", ""54""]",bde501f8-6635-43cb-8213-e6cc2fe94e55
